instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
f83d1574-c1d8-4fb6-9bcc-e5a4368b9d9b.singles,10,20,0.0005284901,0.008454066530000004,0,0.0020281814799999994,2,100,500,58,28,0,0,4,2,0
f894c528-f4fa-46b8-a21b-07d1b1e60257.singles,10,20,0.00052039884,0.013958142699999999,0,0.0010912864999999992,1,100,1005,62,29,0,0,0,2,0
f8bb09d3-a043-4a0e-9919-94a37ecb17b5.singles,10,20,0.00051398048,0.007507253410000003,0,8.208353999999998e-05,0,100,430,63,28,0,0,0,2,0
f8d90b0a-173a-40c9-800d-077bf85b877c.singles,10,20,0.0005602172600000004,0.004044284349999999,0,3.52088117975,180,100,186,62,29,0,0,0,3,0
f8df4fe7-b5a6-4112-be96-e887125e25bd.singles,10,20,0.00054469586,0.05021755936,0,0.0008110894999999997,1,100,3539,67,29,0,0,3,2,1
f8f240f0-eec7-46f8-9ba7-9802a527c377.singles,10,20,0.0005204127599999999,0.0038320320800000014,0,8.063342999999997e-05,0,100,128,62,28,0,0,2,1,0
f911d589-3dc4-42f9-ae93-f61181c7a841.singles,10,20,0.00054069567,0.04597819319,0,8.286844000000001e-05,0,100,3161,62,30,0,0,2,2,0
f9267ec5-3eae-4f06-a2f9-cd4daec013cb.singles,10,20,0.0005172742500000002,0.004913094449999999,0,0.00309457028,3,100,200,58,27,0,0,2,4,0
f98865d1-190a-410f-9578-12c00cf181c3.singles,10,20,0.0005330878399999998,0.033217152079999986,0,0.0017175359499999997,2,100,2006,64,28,0,0,2,3,0
f99f7954-a3ee-4f97-adf5-86a61a7fceaf.singles,10,20,0.0005162538799999999,0.008086409739999998,0,0.0007235624400000004,1,100,362,64,30,0,0,0,5,0
f9f1e67c-1319-4051-b986-25c2b005a66e.singles,10,20,0.0005025497700000003,0.00439804653,0,8.094872000000001e-05,0,100,200,59,27,0,0,2,3,0
fa1976c2-2e3e-4427-905d-f84351aa6542.singles,10,20,0.0005373573900000001,0.00233245582,0,0.02898981635999999,17,100,86,60,29,0,0,0,3,0
fa2c74c9-b862-40d0-b399-6495966ae9c8.singles,10,20,0.0005399758500000001,0.00633318923,0,0.019221130750000003,13,100,385,63,29,0,0,2,3,0
fa997395-256c-40d3-b535-cf126aece237.singles,10,20,0.0005457725,0.07671551407000003,0,0.0017658272699999991,2,100,6306,66,30,0,0,0,4,0
fb1d98c6-9e84-4cee-ae33-613c375ad08c.singles,10,20,0.0005236869299999996,0.017542507229999997,0,8.696284e-05,0,100,1067,69,28,0,0,1,4,0
fb412462-1a8e-4eef-9848-61ece994832b.singles,10,20,0.00054182398,0.05927055153000002,0,0.0016078510399999998,2,100,4041,64,29,0,0,5,4,0
fb573948-94d1-46de-8dfe-9aba5ca47b34.singles,10,20,0.0005514639499999998,0.004086693189999999,0,0.27736425056,47,100,195,61,28,0,0,3,1,0
fb5ca006-320a-4740-a156-1ad76526be09.singles,10,5.485115847,0.0005189888099999999,0.008779697630000001,1.523e-06,8.108628000000001e-05,0,100,438,60,28,0,0,2,2,0
fb664944-e7f7-4d88-8997-78bff8247109.singles,10,20,0.0005178351600000001,0.01297394191,0,7.917449999999997e-05,0,100,716,63,29,0,0,3,2,0
fb93da32-2478-48ca-94c4-4058be33802a.singles,10,20,0.0005589844600000002,0.020380745619999995,0,9.98674127926,232,100,1331,65,29,0,0,1,4,0
fb9dd655-7705-4b2c-b3bf-0a38d208ef0b.singles,10,20,0.00052391622,0.010662528170000001,0,8.08109e-05,0,100,553,64,29,0,0,0,2,0
fba6696b-71bc-44cc-8815-6361133d41e2.singles,10,20,0.0005522242,0.32506097633,0,8.688956000000001e-05,0,100,26368,65,28,0,0,0,4,0
fc1182ff-3543-4150-b3bb-5b121fd765b2.singles,10,20,0.0005485337100000002,0.016376768079999993,0,0.18385888866000016,35,100,902,65,30,0,0,0,4,0
fc81662f-e6c5-4c8c-816f-a2e5e4c3674d.singles,10,20,0.00054909398,0.19490972915000004,0,8.773696999999999e-05,0,100,11955,64,29,0,0,3,2,0
fd5d4798-bcab-4de1-b05b-38b6244fdc03.singles,10,20,0.0005379549100000002,0.007329588989999997,0,0.0068648820399999965,6,100,286,68,30,0,0,2,2,0
fd6eff65-cc64-4cc2-9d43-288700b743ec.singles,10,20,0.0005475048399999998,0.0038921391899999994,0,0.048274313200000016,25,100,134,59,28,0,0,3,4,0
fdaeb272-341f-4935-ac7d-8bc400f78166.singles,10,20,0.0005277256599999997,0.02124538052000001,0,0.00090722096,1,100,1360,59,28,0,0,3,2,0
fdef0925-08e9-49aa-ac17-3b0a04c9ffbd.singles,10,20,0.0005039761999999998,0.002477357519999999,0,0.0038542698600000005,4,100,77,59,29,0,0,3,2,0
fe381b8f-738f-448e-87ea-ae9711579b65.singles,10,20,0.0005111496899999998,0.0030814588999999986,0,0.003307048960000001,3,100,104,63,28,0,0,2,2,0
fe744b38-bbad-4a33-8a69-f6da9ca85eca.singles,10,20,0.00051021946,0.0059610329399999995,0,0.0009347937200000003,1,100,281,60,28,0,0,1,1,0
ff3dc82b-0f5a-4a98-83a7-05f6f8c6a3f7.singles,10,20,0.00052247932,0.0018480964699999999,0,0.01454241028999999,11,100,48,59,29,0,0,3,3,0
ffadb30e-76e7-4617-b434-53b46cd9df7c.singles,10,20,0.0005323974499999999,0.016628335189999996,0,0.00203490853,2,100,935,64,28,0,0,0,3,0
fff66c2b-c9ef-4dd0-a091-b8efa557a01a.singles,10,20,0.00053891708,0.028129338890000005,0,0.014117928060000002,9,100,2054,60,28,0,0,1,4,0
